rmse,mae,nse,kge,n,pss,model,horizon,gauge_id,water_body
0.5604412905239877,0.43131036530497036,-0.1613305406990868,0.15624832287507817,1827,-2.6472573238688906,climatology,3,2007,Lac_de_Joux
0.033213621636235986,0.02253277756726029,0.961152910131183,0.9805163539410148,1827,0.0,persistence,3,2017,Zugersee
0.17357659822255048,0.13535526112858334,-0.060982859727539473,0.045807045814718284,1827,-4.226066585679979,climatology,3,2017,Zugersee
0.0564754842003724,0.038968618865172,0.9035423136022739,0.9518228863889957,1827,0.0,persistence,3,2031,Ägerisee
0.21414063366412395,0.1741572857540914,-0.3868039871436635,-0.1531596535881934,1827,-2.791744979190668,climatology,3,2031,Ägerisee
0.04961974872108634,0.030230003849146196,0.5016266229179923,0.7506723656461302,1827,0.0,persistence,3,2066,St._Moritzersee
0.07584176775923825,0.062049430757651694,-0.16429386105368837,0.48409225575337056,1827,-0.5284593274654901,climatology,3,2066,St._Moritzersee
0.04818762445632626,0.03127227027761667,0.9154803952428401,0.9577814649047569,1738,0.0,persistence,3,2072,Silsersee
0.10375543798050763,0.07695511580001105,0.6081605489356201,0.7820315264466731,1738,-1.1531552789979087,climatology,3,2072,Silsersee
0.051208466358571424,0.03318917849289564,0.9151341690772119,0.9575665917312197,1827,0.0,persistence,3,2073,Silvaplanersee
0.1607679655440174,0.12895152549562586,0.16353386864874175,0.7370664751002867,1827,-2.139480187090344,climatology,3,2073,Silvaplanersee
0.05966536254441922,0.03902797767951987,0.9167443297036024,0.9583919041136368,1827,0.0,persistence,3,2081,Pfäffikersee
0.19583713325276908,0.16159361671263064,0.10306836862723112,0.2858375210480196,1827,-2.282258330484018,climatology,3,2081,Pfäffikersee
0.07143838530830218,0.044278302933475865,0.8786881754529257,0.9393277642672323,1827,0.0,persistence,3,2082,Greifensee
0.20678264465577306,0.1611034078225423,-0.016407932697842575,-0.10790379466855127,1827,-1.8945593291810012,climatology,3,2082,Greifensee
0.022867049728096334,0.015056405381269702,0.9765958704760159,0.9880259996296415,1827,0.0,persistence,3,2097,Hallwilersee
0.122792334145788,0.07384081313086192,0.32513837969589177,0.3815512319301333,1827,-4.369837193947904,climatology,3,2097,Hallwilersee
0.06971923390442179,0.03973246974396442,0.8370671685597947,0.918669948293251,1827,0.0,persistence,3,2101,Lago_di_Lugano
0.16993681540726133,0.13482298892046374,0.03199334546931276,-0.06187147683419947,1827,-1.437445248469425,climatology,3,2101,Lago_di_Lugano
0.05216683339182091,0.03308795419140351,0.9476865279215881,0.9738534348414506,1827,0.0,persistence,3,2137,Baldeggersee
0.2061094574204669,0.16638727025590272,0.18337920464435864,0.14449244401339223,1827,-2.950967387121148,climatology,3,2137,Baldeggersee
0.025632143998549493,0.017387001249070166,0.9692568459230255,0.9845982200653394,1827,0.0,persistence,3,2168,Sempachersee
0.1371148460664201,0.1097748998441693,0.12027382483362936,0.07691867091272664,1827,-4.349331919880731,climatology,3,2168,Sempachersee
0.15565564591992123,0.09964634364601414,0.6182753317727973,0.8092390112586657,1827,0.0,persistence,3,2484,Lauerzersee
0.2669057501912541,0.2135281088539169,-0.12237072641202684,-0.13865633405861222,1827,-0.7147193641056022,climatology,3,2484,Lauerzersee
0.05118736131261988,0.036715406061849754,0.9179902019082158,0.9214195859380708,1827,0.12204062889407985,ridge,3,2004,Murtensee
0.15914605889193914,0.09341188604427456,0.9063544003962628,0.9512767065534552,1827,-0.03569568958026448,ridge,3,2007,Lac_de_Joux
0.028103974954630576,0.020173380521862024,0.9721861235038307,0.9428217279161513,1827,0.15384190069868187,ridge,3,2017,Zugersee
0.04554624762121015,0.032408865139636006,0.9372632350175465,0.9265249296170681,1827,0.19352178620347593,ridge,3,2031,Ägerisee
0.04634687096844036,0.030935650353243443,0.5652029881172747,0.7732505182250248,1827,0.06595917627561754,ridge,3,2066,St._Moritzersee
0.04983425777777622,0.03384449535064096,0.9096054156743849,0.9501535164299661,1738,-0.034171290658711495,ridge,3,2072,Silsersee
0.050724083544006766,0.034784079037370255,0.9167320740339108,0.9573505242620465,1827,0.009459037714055207,ridge,3,2073,Silvaplanersee
0.04938795132782387,0.035132427766775616,0.942955828499233,0.9384477732382229,1827,0.1722508802145315,ridge,3,2081,Pfäffikersee
0.05815705715277469,0.03658362137575786,0.9196020972926934,0.9090889697059134,1827,0.1859130507808946,ridge,3,2082,Greifensee
0.024911444113721953,0.018536683810767864,0.9722239791782604,0.9376960722117061,1827,-0.08940350460311941,ridge,3,2097,Hallwilersee
0.05615556422751578,0.033524095000413076,0.8942965937406534,0.8885974463350992,1827,0.19454702694381965,ridge,3,2101,Lago_di_Lugano
0.0424286967523393,0.028584509960448617,0.9653945915790556,0.9340395390980673,1827,0.18667294919626898,ridge,3,2137,Baldeggersee
0.02337935236438857,0.016756469413588576,0.9744233590834489,0.9274063281595859,1827,0.08788931719049353,ridge,3,2168,Sempachersee
0.12952281430905277,0.07862894496684511,0.7356903527964735,0.8546636622507338,1827,0.1678887486311469,ridge,3,2484,Lauerzersee
0.047696608601679104,0.032408170499534365,0.928794218328788,0.9388703745808495,1827,0.1819135931609107,lightgbm,3,2004,Murtensee
0.13629307854011577,0.07276469768579355,0.9313179576405872,0.9448927800833145,1827,0.11302764927738895,lightgbm,3,2007,Lac_de_Joux
0.02733547600801019,0.01875878581553201,0.9736864584310081,0.9709429585295882,1827,0.1769799660092699,lightgbm,3,2017,Zugersee
0.046225869607923804,0.03278008234502684,0.9353770031133347,0.9404819055944504,1827,0.18148785685632085,lightgbm,3,2031,Ägerisee
0.045346133946811036,0.03281971973774962,0.583776836030091,0.7539930634863782,1827,0.08612729577284606,lightgbm,3,2066,St._Moritzersee
0.04169813488665309,0.027277429584378232,0.9367122460453521,0.9509086645264423,1738,0.1346712904587104,lightgbm,3,2072,Silsersee
0.04445159168934912,0.02986575680884785,0.9360524423651724,0.9555827520874043,1827,0.13194838958678012,lightgbm,3,2073,Silvaplanersee
0.05158416399072555,0.03557210245069433,0.9377696781882279,0.940386573904228,1827,0.13544204223476286,lightgbm,3,2081,Pfäffikersee
0.053528984754068816,0.03291017414194176,0.931888900975246,0.9290361131443863,1827,0.2506971633939217,lightgbm,3,2082,Greifensee
0.0480017461034663,0.023102671530619286,0.8968696975304755,0.8094825195679888,1827,-1.099166559492256,lightgbm,3,2097,Hallwilersee
0.05631262526919542,0.033895221005194494,0.8937044848671519,0.8636051359355345,1827,0.19229426206268296,lightgbm,3,2101,Lago_di_Lugano
0.03919708741370962,0.023241293745482457,0.9704653254278364,0.9651600952182713,1827,0.24862053406034001,lightgbm,3,2137,Baldeggersee
0.020942106894087306,0.013858093258560506,0.9794780182422034,0.9620715947617214,1827,0.18297482663672582,lightgbm,3,2168,Sempachersee
0.12185424526810873,0.07436585958090408,0.7660614473697961,0.8485768690350167,1827,0.2171549926894525,lightgbm,3,2484,Lauerzersee
0.04707981797046932,0.031603541014555966,0.9306239118753237,0.965305981729623,1827,0.19249271075546148,lstm,3,2004,Murtensee
0.14348633396134425,0.08096699128410996,0.9238768629015718,0.9612066720262855,1827,0.06621515711963588,lstm,3,2007,Lac_de_Joux
0.027036023424512133,0.01717158933494464,0.9742598157973745,0.9827995540515612,1827,0.1859959229795075,lstm,3,2017,Zugersee
0.04371904211591931,0.029107198476726354,0.9421959602963508,0.9689319109214605,1827,0.22587574529142285,lstm,3,2031,Ägerisee
0.04572328406283508,0.033397013549927766,0.5768244717436003,0.7788831663011251,1827,0.07852648912338056,lstm,3,2066,St._Moritzersee
0.04332192175075262,0.0311197990705396,0.931687237124812,0.9573637870185645,1738,0.10097411442192084,lstm,3,2072,Silsersee
0.04785509209304412,0.03428271042472108,0.9258850804177503,0.9401926520017772,1827,0.0654847626571422,lstm,3,2073,Silvaplanersee
0.048140023792013854,0.03242518297724704,0.9458021754006172,0.9729554927513195,1827,0.19316632399283695,lstm,3,2081,Pfäffikersee
0.0518048297553045,0.03350197925411036,0.9362059202968223,0.9538908176361159,1827,0.2748320173848606,lstm,3,2082,Greifensee
0.025785695777127166,0.017424690746660164,0.9702402053933943,0.9306839460853646,1827,-0.1276354441755878,lstm,3,2097,Hallwilersee
0.053386294651016915,0.03193504861609966,0.9044649026879317,0.8867587889868507,1827,0.23426733684130452,lstm,3,2101,Lago_di_Lugano
0.03823522693168094,0.02350351393618583,0.9718970481487578,0.9838712810618813,1827,0.2670586952345908,lstm,3,2137,Baldeggersee
0.020031591280038563,0.012371775057517536,0.9812237242835679,0.9886160361978465,1827,0.21849723998226056,lstm,3,2168,Sempachersee
0.11992414197337843,0.07406662089716634,0.7734136674517471,0.8697296377556156,1827,0.22955482106267622,lstm,3,2484,Lauerzersee
0.10013232001651179,0.06769731800766234,0.6861740767518072,0.8434856442208305,1827,0.0,persistence,7,2004,Murtensee
0.11123264117484269,0.07130202932679085,0.6127381134462984,0.7419438937056151,1827,-0.11085652620952424,climatology,7,2004,Murtensee
0.2659142555593399,0.17386418706321924,0.738555903949644,0.8692234123352438,1827,0.0,persistence,7,2007,Lac_de_Joux
0.5604412905239877,0.43131036530497036,-0.1613305406990868,0.15624832287507817,1827,-1.1076015249544335,climatology,7,2007,Lac_de_Joux
0.05720871996107585,0.04258971552075055,0.8847474657965408,0.942482505722323,1827,0.0,persistence,7,2017,Zugersee
0.17357659822255048,0.13535526112858334,-0.060982859727539473,0.045807045814718284,1827,-2.034093374937422,climatology,7,2017,Zugersee
0.09400010185719489,0.07194850818988933,0.7327771675191663,0.866781419886469,1827,0.0,persistence,7,2031,Ägerisee
0.21414063366412395,0.1741572857540914,-0.3868039871436635,-0.1531596535881934,1827,-1.278089378982235,climatology,7,2031,Ägerisee
0.059488877342030004,0.036807517126254505,0.2836632051716219,0.641463315441891,1827,0.0,persistence,7,2066,St._Moritzersee
0.07584176775923825,0.062049430757651694,-0.16429386105368837,0.48409225575337056,1827,-0.27488988106444934,climatology,7,2066,St._Moritzersee
0.0744606524725772,0.05292460417143618,0.7978793146130536,0.8992511725896722,1734,0.0,persistence,7,2072,Silsersee
0.10328618949629986,0.07660294653453745,0.611096726991142,0.784770417480185,1734,-0.3871244216445551,climatology,7,2072,Silsersee
0.08345606626710382,0.05839281718100461,0.7745941674761687,0.887290145418801,1827,0.0,persistence,7,2073,Silvaplanersee
0.1607679655440174,0.12895152549562586,0.16353386864874175,0.7370664751002867,1827,-0.9263784256194674,climatology,7,2073,Silvaplanersee
0.0964567614679961,0.06742473650731418,0.7824121671028574,0.8917920034764053,1827,0.0,persistence,7,2081,Pfäffikersee
0.19583713325276908,0.16159361671263064,0.10306836862723112,0.2858375210480196,1827,-1.030310060925557,climatology,7,2081,Pfäffikersee
0.12016487710910664,0.08315750765024774,0.6567623117450282,0.8281979646338175,1827,0.0,persistence,7,2082,Greifensee
0.20678264465577306,0.1611034078225423,-0.016407932697842575,-0.10790379466855127,1827,-0.7208243342854643,climatology,7,2082,Greifensee
0.0425631832717663,0.029055288530787506,0.9189150183612294,0.9592680232209401,1827,0.0,persistence,7,2097,Hallwilersee
0.122792334145788,0.07384081313086192,0.32513837969589177,0.3815512319301333,1827,-1.8849424480720312,climatology,7,2097,Hallwilersee
0.11750553572460253,0.07518509396095611,0.5371715514009694,0.7695140471234844,1827,0.0,persistence,7,2101,Lago_di_Lugano
0.16993681540726133,0.13482298892046374,0.03199334546931276,-0.06187147683419947,1827,-0.4462026351298196,climatology,7,2101,Lago_di_Lugano
0.09332014681234813,0.06602970512044999,0.832592303061422,0.9165148508187156,1827,0.0,persistence,7,2137,Baldeggersee
0.2061094574204669,0.16638727025590272,0.18337920464435864,0.14449244401339223,1827,-1.208627659308338,climatology,7,2137,Baldeggersee
0.045265575392868025,0.033810104763825524,0.9041229542407344,0.9521298495243522,1827,0.0,persistence,7,2168,Sempachersee
0.1371148460664201,0.1097748998441693,0.12027382483362936,0.07691867091272664,1827,-2.0291196980569857,climatology,7,2168,Sempachersee
0.2337386229307767,0.17009824762599798,0.1392412771514947,0.5700648732938709,1827,0.0,persistence,7,2484,Lauerzersee
0.2669057501912541,0.2135281088539169,-0.12237072641202684,-0.13865633405861222,1827,-0.1418983599911945,climatology,7,2484,Lauerzersee
0.0902338917191454,0.06573011089089,0.7451529358051194,0.8016069903736651,1827,0.09885348003256222,ridge,7,2004,Murtensee
0.2444621513296806,0.16447327346203103,0.779037356451082,0.8716246152958543,1827,0.08067301312799369,ridge,7,2007,Lac_de_Joux
0.05569413201154987,0.043292905317227195,0.8907692533826211,0.8582935963355622,1827,0.026474774309868887,ridge,7,2017,Zugersee
0.08637320068049155,0.06925536456545713,0.7743813785802329,0.8045585124321327,1827,0.08113715864148896,ridge,7,2031,Ägerisee
0.055866194219412114,0.039345706335232086,0.36825198373025403,0.6566590041530074,1827,0.06089681440430206,ridge,7,2066,St._Moritzersee
0.0725256694263121,0.052768377606523746,0.8082477010200598,0.8783858974453349,1734,0.025986651768566404,ridge,7,2072,Silsersee
0.07827869295839161,0.05735314507524603,0.801693723500245,0.8855100478931781,1827,0.06203711174382287,ridge,7,2073,Silvaplanersee
0.08861688198435579,0.0682385470239263,0.8163452419782354,0.8384411622113388,1827,0.08127869279792843,ridge,7,2081,Pfäffikersee
0.10700080336871913,0.07695651794599269,0.7278464825005109,0.7647218962456181,1827,0.10955009531141846,ridge,7,2082,Greifensee
0.04745175277760839,0.035847853922273396,0.8992194466315893,0.8603632449424571,1827,-0.11485441477975278,ridge,7,2097,Hallwilersee
0.10372452744295971,0.0696937243610027,0.639366288125488,0.7024022150701754,1827,0.11727965152162134,ridge,7,2101,Lago_di_Lugano
0.08746261539854197,0.06655987305360501,0.8529484810329141,0.8340754031318919,1827,0.06276813329049635,ridge,7,2137,Baldeggersee
0.04593440118495524,0.03524652989474677,0.9012687418147092,0.8398129940197467,1827,-0.014775594616490695,ridge,7,2168,Sempachersee
0.20557177792025427,0.14986242084694532,0.3341943836581517,0.581404093607664,1827,0.12050573695244304,ridge,7,2484,Lauerzersee
0.08613495715582639,0.059499036661472916,0.767780256042665,0.8142785686848204,1827,0.13978866022855796,lightgbm,7,2004,Murtensee
0.23285965629181662,0.14928517909236472,0.7995139762403525,0.8749260905238386,1827,0.12430548034363276,lightgbm,7,2007,Lac_de_Joux
0.05802741216143913,0.044145445466910294,0.8814251925561283,0.8857912816924991,1827,-0.014310619096534749,lightgbm,7,2017,Zugersee
0.09134229039076408,0.07291704082841759,0.7476747517520594,0.820022117046207,1827,0.028274559430462753,lightgbm,7,2031,Ägerisee
0.05339873144439533,0.03883359502126591,0.4228248918320615,0.644643853699623,1827,0.10237453066427038,lightgbm,7,2066,St._Moritzersee
0.06175267592847473,0.04466929443617377,0.8609827636403602,0.8905714934786029,1734,0.17066700494979736,lightgbm,7,2072,Silsersee
0.07076405880610005,0.05188565983351593,0.8379403866082508,0.8798695825300887,1827,0.1520801066801135,lightgbm,7,2073,Silvaplanersee
0.09163434242088393,0.0671940150329557,0.80362518484564,0.8576989966499833,1827,0.04999565581218712,lightgbm,7,2081,Pfäffikersee
0.11057585353726233,0.08078816399169778,0.7093565930272288,0.7275528468628809,1827,0.07979888801565305,lightgbm,7,2082,Greifensee
0.06349478315923969,0.038471981983204596,0.8195535637748673,0.7600819182462588,1827,-0.4917771247001179,lightgbm,7,2097,Hallwilersee
0.10829425468668581,0.0759545934697691,0.6068898788041487,0.6255515193531482,1827,0.07839018801212205,lightgbm,7,2101,Lago_di_Lugano
