rmse,mae,nse,kge,n,pss,model,horizon,gauge_id,water_body,stratum
0.14177381664141847,0.036389627158716006,-0.8326311809184246,0.29398852411301446,92,-0.018475913132472543,lightgbm,1,2007,Lac_de_Joux,low_5pct
0.00655220267431486,0.0042797160813307,0.9979188089945344,0.9851692799569419,452,0.49514341819642604,lightgbm,1,2017,Zugersee,season_winter
0.006701187927511534,0.004248602673072192,0.9969035149420035,0.9981327054534505,460,0.5598907829052915,lightgbm,1,2017,Zugersee,season_snowmelt
0.010462278128483899,0.005794344227971771,0.9977912553084608,0.9967801612311561,460,0.33841672803080625,lightgbm,1,2017,Zugersee,season_summer
0.00566567649745967,0.003987465739067795,0.9982608474848214,0.9975313351202465,455,0.5091873123727859,lightgbm,1,2017,Zugersee,season_autumn
0.016564389806222993,0.011246255635103107,0.9713405856891157,0.9624349224983193,93,0.3584173732330793,lightgbm,1,2017,Zugersee,high_5pct
0.006908343080627111,0.005722623372178297,0.935869006713208,0.8950261219198368,93,-0.08060366643214056,lightgbm,1,2017,Zugersee,low_5pct
0.012432557396254807,0.007068463340438502,0.9953020532945235,0.9851113248453546,452,0.5079345749905406,lightgbm,1,2031,Ägerisee,season_winter
0.01715521264114464,0.008165038487734068,0.988934846887672,0.9913983389561007,460,0.3647525553729606,lightgbm,1,2031,Ägerisee,season_snowmelt
0.01917073484732904,0.010331757072384562,0.9934986890028193,0.9751195728616086,460,0.20009251012285934,lightgbm,1,2031,Ägerisee,season_summer
0.008807065318827205,0.005753235607958631,0.9917810909409515,0.9905812311014156,455,0.5504531056200992,lightgbm,1,2031,Ägerisee,season_autumn
0.01996787730522281,0.012191517155262387,0.81657725237761,0.9117026320611394,92,0.5616429781783716,lightgbm,1,2031,Ägerisee,high_5pct
0.03513039254386867,0.024250881357840714,0.48618200734211037,0.5931487981133392,93,-1.9273141333726782,lightgbm,1,2031,Ägerisee,low_5pct
0.013336433980476422,0.009891502751012452,0.6681173100157634,0.819321086335953,452,-0.01214625989184892,lightgbm,1,2066,St._Moritzersee,season_winter
0.023223524898826495,0.01769381533243167,0.8283342595792962,0.9239016335321123,460,-0.00742995903549204,lightgbm,1,2066,St._Moritzersee,season_snowmelt
0.031103402334563872,0.02047163835731641,0.8958503455827558,0.8918158859663651,460,0.18961462371785043,lightgbm,1,2066,St._Moritzersee,season_summer
0.02919788072506536,0.020236284253318804,0.6551580265379222,0.8056917999082849,455,0.10225466271920902,lightgbm,1,2066,St._Moritzersee,season_autumn
0.028302035309865484,0.016804459055850762,-2.366498828995602,0.03717826279385994,94,0.3312634214655633,lightgbm,1,2066,St._Moritzersee,high_5pct
0.037880646957176724,0.03034260235394868,-7.189042238093812,-0.3133465981751484,95,-0.12711229482097064,lightgbm,1,2066,St._Moritzersee,low_5pct
0.0220321994891676,0.009457405407508016,0.9388434281979985,0.9689354427095033,392,-0.11857321734369641,lightgbm,1,2072,Silsersee,season_winter
0.02376053494071876,0.011741437308057996,0.9723294242412821,0.9777158126200073,433,0.12455563467615005,lightgbm,1,2072,Silsersee,season_snowmelt
0.01977875305243459,0.01230878081694992,0.9028389388168517,0.9479847609386245,460,0.18124231453364648,lightgbm,1,2072,Silsersee,season_summer
0.017960293768216753,0.00926273300052484,0.9359229086912072,0.9648055085006007,455,0.21968636690455678,lightgbm,1,2072,Silsersee,season_autumn
0.031314837438970664,0.019573882408701834,0.6661366676414,0.8453021515247144,94,0.30293463158648803,lightgbm,1,2072,Silsersee,high_5pct
0.03429263370626484,0.01649535430572707,-0.36406144381851746,0.4582477862905904,88,0.002308117030244805,lightgbm,1,2072,Silsersee,low_5pct
0.009216503209373507,0.005421076800828802,0.9927310134196681,0.991749606755985,452,0.06357513096498024,lightgbm,1,2073,Silvaplanersee,season_winter
0.014095469149623426,0.009751708620752237,0.9923498722852455,0.9891918187198508,460,0.3678727954445651,lightgbm,1,2073,Silvaplanersee,season_snowmelt
0.021731242855229187,0.016070954233795044,0.9197797002519894,0.9303091338885436,460,0.24737469682206947,lightgbm,1,2073,Silvaplanersee,season_summer
0.023032394841712853,0.0118828042754253,0.9323319591456928,0.9492048288640877,455,0.08798263267507689,lightgbm,1,2073,Silvaplanersee,season_autumn
0.042347658370932406,0.0281071680471875,0.38281234677334486,0.7578639669449506,94,0.2158291613585035,lightgbm,1,2073,Silvaplanersee,high_5pct
0.013206622521996126,0.008420174138771708,0.9686398929163285,0.9847612966902544,92,0.2631027498786419,lightgbm,1,2073,Silvaplanersee,low_5pct
0.018462593278472078,0.011461952428907357,0.9935096303449068,0.9873539727149434,452,0.318937106902227,lightgbm,1,2081,Pfäffikersee,season_winter
0.013530098048127331,0.009371885477077553,0.9895941462180973,0.994793008987049,460,0.4869220222399958,lightgbm,1,2081,Pfäffikersee,season_snowmelt
0.01982640640361577,0.01076212600074373,0.9844517590337244,0.9885671802930336,460,0.26926260656487233,lightgbm,1,2081,Pfäffikersee,season_summer
0.02954533516153988,0.01673713917319214,0.9751430765901488,0.931575793150145,455,-0.4228476448753433,lightgbm,1,2081,Pfäffikersee,season_autumn
0.0262444104640324,0.02124783127656536,0.7824522511194401,0.8614625218620183,93,0.5119584633962941,lightgbm,1,2081,Pfäffikersee,high_5pct
0.06361995332903406,0.04832441829044174,-0.5784658988110909,0.23214016504726787,92,-3.9230063900335734,lightgbm,1,2081,Pfäffikersee,low_5pct
0.015236129105293976,0.007846171040612951,0.9907606369720092,0.9940595796394388,452,0.5625392482060381,lightgbm,1,2082,Greifensee,season_winter
0.015211777336357684,0.0077608800013755945,0.9923461671225294,0.9740509400791547,460,0.4897977031001538,lightgbm,1,2082,Greifensee,season_snowmelt
0.024639611353828635,0.012625147283475628,0.9917658092081831,0.9580347195580416,460,0.1754678480679066,lightgbm,1,2082,Greifensee,season_summer
0.012265809411712245,0.007585947910508122,0.9944890446576532,0.9900599919346352,455,0.4315680877845053,lightgbm,1,2082,Greifensee,season_autumn
0.04849566672687791,0.03237111427527396,0.8918996997742638,0.9342733437925813,94,0.2810145789159125,lightgbm,1,2082,Greifensee,high_5pct
0.034880358565987445,0.024804709846828723,-0.30656837989102437,0.05183370212161231,95,-3.118524736883413,lightgbm,1,2082,Greifensee,low_5pct
0.020572687756489943,0.0070284342180977205,0.9730842353923584,0.931550619157786,452,-0.6889786509477753,lightgbm,1,2097,Hallwilersee,season_winter
0.005461233472721312,0.003572002943660565,0.9752426186015541,0.9845829689816127,460,0.2172483310749035,lightgbm,1,2097,Hallwilersee,season_snowmelt
0.013583746414872897,0.006090877310961055,0.9834614149437257,0.9341525680985546,460,-0.3555143806300709,lightgbm,1,2097,Hallwilersee,season_summer
0.07600910188614145,0.036337949649570656,0.7489989148085103,0.6111322182947372,455,-9.204374559976817,lightgbm,1,2097,Hallwilersee,season_autumn
0.007372861630568972,0.004901916530047735,0.9085791733507425,0.9415231153108298,94,0.5532214851681833,lightgbm,1,2097,Hallwilersee,high_5pct
0.17186011356572747,0.17039850074093257,-58.84244193017227,-0.0838890539993511,92,-22.801634602204615,lightgbm,1,2097,Hallwilersee,low_5pct
0.02539196100616054,0.013083330289355499,0.9796048966373493,0.92458620319257,452,-0.13844706296197562,lightgbm,1,2101,Lago_di_Lugano,season_winter
0.014487626413637445,0.008467073368345391,0.9876137659925757,0.9752274536000091,460,0.36827683315191295,lightgbm,1,2101,Lago_di_Lugano,season_snowmelt
0.020931099509466464,0.009366921569676131,0.9810855265168476,0.9568600317759237,460,0.36772103647083787,lightgbm,1,2101,Lago_di_Lugano,season_summer
0.020365563202981166,0.010800627242291399,0.988301519485079,0.9703097695902414,455,0.450228147968181,lightgbm,1,2101,Lago_di_Lugano,season_autumn
0.06360082407969067,0.040117910061701914,0.6891340535830391,0.8324853632849867,92,0.23443674726911212,lightgbm,1,2101,Lago_di_Lugano,high_5pct
0.041591320412370486,0.0389604940224569,-7.184967891211151,-0.1160678245526916,93,-3.6773205479047215,lightgbm,1,2101,Lago_di_Lugano,low_5pct
0.014009690093588123,0.007302992668950893,0.9951387800085876,0.9852563087335307,452,0.5052526545190621,lightgbm,1,2137,Baldeggersee,season_winter
0.00783022956472555,0.0050481513886673525,0.9974771993903819,0.998563605679344,460,0.5579508179537691,lightgbm,1,2137,Baldeggersee,season_snowmelt
0.012894451905152218,0.006424662827386076,0.9974547416460856,0.995043424800298,460,0.3683320081233675,lightgbm,1,2137,Baldeggersee,season_summer
0.007878384063489674,0.004933940680605047,0.9977009314970372,0.996180875365834,455,0.4944585206618449,lightgbm,1,2137,Baldeggersee,season_autumn
0.02100256279469121,0.013389757410650467,0.9443479432208257,0.9023970526752714,92,0.4919964633389442,lightgbm,1,2137,Baldeggersee,high_5pct
0.008425911357821057,0.0060053100758760474,0.9377084843464534,0.9491073068870912,92,0.10284695076417438,lightgbm,1,2137,Baldeggersee,low_5pct
0.009095274748448259,0.0040133298645637005,0.9930277703255388,0.9922312485900702,452,0.292720895232885,lightgbm,1,2168,Sempachersee,season_winter
0.004584210226186906,0.003294829464780452,0.9975743079074588,0.9899082893334724,460,0.5254596854493441,lightgbm,1,2168,Sempachersee,season_snowmelt
0.007832584689085865,0.004876388180275008,0.9984403000366259,0.9885148095820865,460,0.3466085754457292,lightgbm,1,2168,Sempachersee,season_summer
0.004339423797281484,0.0030210821801044934,0.9987994346064186,0.9957927231371513,455,0.5112256557653765,lightgbm,1,2168,Sempachersee,season_autumn
0.01390701069677841,0.010541928521590346,0.9403252501793333,0.9757773845313206,93,0.32037129590555524,lightgbm,1,2168,Sempachersee,high_5pct
0.006099901432392851,0.004962585488108191,0.841484300849463,0.9158872082934646,93,-0.2287314799335427,lightgbm,1,2168,Sempachersee,low_5pct
0.04889763668601659,0.020461907576825106,0.9658566926599985,0.9675563389250402,452,0.3782492682241485,lightgbm,1,2484,Lauerzersee,season_winter
0.04623827311992408,0.018704814963650337,0.963476637038421,0.9572886026525522,460,0.3124966227860383,lightgbm,1,2484,Lauerzersee,season_snowmelt
0.030104921096186864,0.014485686856449236,0.9877389993563738,0.9893284057957571,460,0.5902896878389172,lightgbm,1,2484,Lauerzersee,season_summer
0.023979708839659688,0.012459726665780296,0.9856499494356087,0.9922409290446071,455,0.5855350413593889,lightgbm,1,2484,Lauerzersee,season_autumn
0.1175282941608533,0.07160436558023742,0.5928929405740122,0.7603588596980895,93,0.3871090321452304,lightgbm,1,2484,Lauerzersee,high_5pct
0.0072848841804912965,0.0052703247525202005,0.9674558058256253,0.9833508930094635,92,0.2591689471641969,lightgbm,1,2484,Lauerzersee,low_5pct
0.022149026370464828,0.014096431405846363,0.9847150076889669,0.962417079608658,452,0.3528611014112233,lstm,1,2004,Murtensee,season_winter
0.014299975766298908,0.009115722125508919,0.9798948661844306,0.9751455856220421,460,0.346022067035328,lstm,1,2004,Murtensee,season_snowmelt
0.012172933304197152,0.009186198447407456,0.9701481489962132,0.9844856349909892,460,0.2929799600594192,lstm,1,2004,Murtensee,season_summer
0.014213772030160835,0.01007728580013743,0.9863894625080306,0.9933200877030253,455,0.34668073509252073,lstm,1,2004,Murtensee,season_autumn
0.03393251146059902,0.019866343396774285,0.8052267505626194,0.9058258982463591,94,0.3655980312944487,lstm,1,2004,Murtensee,high_5pct
0.022230602356665553,0.019865566087806093,0.9419071890867269,0.9235349406544477,92,-0.30719093703051614,lstm,1,2004,Murtensee,low_5pct
0.051745172678512585,0.037120704853429345,0.9920046250141851,0.9707763142204727,452,0.2110018948300052,lstm,1,2007,Lac_de_Joux,season_winter
0.03303733904250249,0.022624145507814112,0.9921482011538428,0.9837909784711405,460,0.23549457958053466,lstm,1,2007,Lac_de_Joux,season_snowmelt
0.028281152882220134,0.021180018682062124,0.9917388918255382,0.9915103704531952,460,-0.36925891555688173,lstm,1,2007,Lac_de_Joux,season_summer
0.1337284031000508,0.0476319720650101,0.938134149275359,0.9630925634795516,455,-0.0930534676575363,lstm,1,2007,Lac_de_Joux,season_autumn
0.051011136022909846,0.03532965353260757,0.6720836962770887,0.8720480084931183,92,0.3070590631123655,lstm,1,2007,Lac_de_Joux,high_5pct
0.17851810822930994,0.08125214949898509,-1.9056785097213793,0.12459317108306311,92,-0.28243985805494143,lstm,1,2007,Lac_de_Joux,low_5pct
0.006778188775746358,0.0051413516188954,0.9977727723223918,0.9728044089134184,452,0.4777308660555917,lstm,1,2017,Zugersee,season_winter
0.005863597440054378,0.004067031993037063,0.9976292067233017,0.9949138669048881,460,0.6149006255881595,lstm,1,2017,Zugersee,season_snowmelt
0.008383222126896347,0.00541304878566628,0.9985818735939718,0.9903917805601526,460,0.46988605576667697,lstm,1,2017,Zugersee,season_summer
0.006646002106786105,0.00518056432874938,0.9976069318212231,0.9777894244963057,455,0.4242625470285185,lstm,1,2017,Zugersee,season_autumn
0.0102693002837618,0.00838017945648612,0.9889846542579497,0.9948406205760116,93,0.602242839718796,lstm,1,2017,Zugersee,high_5pct
0.009903557871016376,0.009279898038476292,0.8682038695915711,0.9426233048959852,93,-0.5491154421896074,lstm,1,2017,Zugersee,low_5pct
0.014384725113049454,0.008365263680738899,0.9937108743120817,0.9898749095388477,452,0.4306701629602633,lstm,1,2031,Ägerisee,season_winter
0.017925511176122597,0.009134225582760504,0.9879188489320062,0.9908985283602221,460,0.3362288532084591,lstm,1,2031,Ägerisee,season_snowmelt
0.011558516644731015,0.008149589206860118,0.9976366522699271,0.99734002027761,460,0.5177157208828592,lstm,1,2031,Ägerisee,season_summer
0.009435463172910859,0.007094925094438522,0.9905663841292929,0.9880645677169626,455,0.5183772331800025,lstm,1,2031,Ägerisee,season_autumn
0.022768430441929808,0.013752085810127908,0.7615180125298074,0.8426419919374297,92,0.5001621250213364,lstm,1,2031,Ägerisee,high_5pct
0.009244068944814011,0.006233282930100271,0.964422972885396,0.9228470803000021,93,0.22971843715568252,lstm,1,2031,Ägerisee,low_5pct
0.013203694871790161,0.010019239577568905,0.6746909677284161,0.7693397011666745,452,-0.002072248158663248,lstm,1,2066,St._Moritzersee,season_winter
0.02252145464945223,0.016936595053163687,0.8385566240726149,0.913676682036346,460,0.023025650336834236,lstm,1,2066,St._Moritzersee,season_snowmelt
0.03344216582761904,0.021643757997078013,0.8795987962310396,0.8919171119335714,460,0.12867917643244842,lstm,1,2066,St._Moritzersee,season_summer
0.02967252761937716,0.019918357228705864,0.643855249689814,0.7961802660914082,455,0.08766072556892035,lstm,1,2066,St._Moritzersee,season_autumn
0.03355422151728389,0.017586657801418968,-3.731920782483983,-0.29010148723323725,94,0.2071617801623874,lstm,1,2066,St._Moritzersee,high_5pct
0.03717812663533261,0.030234477796066608,-6.8881169454286315,-0.14511289904853197,95,-0.10620929142170943,lstm,1,2066,St._Moritzersee,low_5pct
0.024019127928951882,0.012354119935322063,0.9273154857051583,0.9595938510962475,392,-0.2194494343829405,lstm,1,2072,Silsersee,season_winter
0.02677492141916661,0.015640977332636804,0.9648632023501792,0.9823678785926653,433,0.013492156347503226,lstm,1,2072,Silsersee,season_snowmelt
0.02006916862270835,0.01471404426324032,0.8999647188295157,0.858343378223,460,0.16922032409216792,lstm,1,2072,Silsersee,season_summer
0.020293985118042007,0.01330813553012736,0.9181892088419215,0.9285716847776381,455,0.11829542089853506,lstm,1,2072,Silsersee,season_autumn
0.03261365221921896,0.02555212488918661,0.6378676922961967,0.8631298394366066,94,0.2740231353968896,lstm,1,2072,Silsersee,high_5pct
0.03547654482105556,0.01977148611780938,-0.4598723526139894,0.4881003840045134,88,-0.032135971443735256,lstm,1,2072,Silsersee,low_5pct
0.012865735798266798,0.009090504881393738,0.9858351895473969,0.9451692964172813,452,-0.30719804314483623,lstm,1,2073,Silvaplanersee,season_winter
0.01854827520990378,0.013654339334238121,0.9867530262114913,0.9846916368223783,460,0.16818168779613896,lstm,1,2073,Silvaplanersee,season_snowmelt
0.022145794535397008,0.016131568444298548,0.916689894867859,0.8945548933136939,460,0.23301739171772062,lstm,1,2073,Silvaplanersee,season_summer
0.02286471276458118,0.013654404264871318,0.9333136559369853,0.918532058014677,455,0.09462236630174437,lstm,1,2073,Silvaplanersee,season_autumn
0.039519577392006816,0.02630153964428536,0.4624943777940397,0.787699433875434,94,0.2681980223133369,lstm,1,2073,Silvaplanersee,high_5pct
0.01653551261401833,0.011260211447012372,0.9508380236855334,0.9671569933880816,92,0.07735882097617275,lstm,1,2073,Silvaplanersee,low_5pct
0.014675668045149214,0.009968908439343352,0.995899094261689,0.9878010696900958,452,0.458632230791414,lstm,1,2081,Pfäffikersee,season_winter
